Make;Model;Annual Petroleum Consumption For Fuel Type1;Annual Petroleum Consumption For Fuel Type2;Time to charge at 120V;Time to charge at 240V;City Mpg For Fuel Type1;Unrounded City Mpg For Fuel Type1 (2);City Mpg For Fuel Type2;Unrounded City Mpg For Fuel Type2;City gasoline consumption;City electricity consumption;EPA city utility factor;Co2 Fuel Type1;Co2 Fuel Type2;Co2  Tailpipe For Fuel Type2;Co2  Tailpipe For Fuel Type1;Combined Mpg For Fuel Type1;Unrounded Combined Mpg For Fuel Type1;Combined Mpg For Fuel Type2;Unrounded Combined Mpg For Fuel Type2;Combined electricity consumption;Combined gasoline consumption;EPA combined utility factor;Cylinders;Engine displacement;Drive;EPA model type index;Engine descriptor;EPA Fuel Economy Score;Annual Fuel Cost For Fuel Type1;Annual Fuel Cost For Fuel Type2;Fuel Type;Fuel Type1;GHG Score;GHG Score Alternative Fuel;Highway Mpg For Fuel Type1;Unrounded Highway Mpg For Fuel Type1;Highway Mpg For Fuel Type2;Unrounded Highway Mpg For Fuel Type2;Highway gasoline consumption;Highway electricity consumption;EPA highway utility factor;Hatchback luggage volume;Hatchback passenger volume;ID;2 door luggage volume;4 door luggage volume;MPG Data;PHEV Blended;2-door passenger volume;4-door passenger volume;Range For Fuel Type1;Range  City For Fuel Type1;Range  City For Fuel Type2;Range  Highway For Fuel Type1;Range  Highway For Fuel Type2;Transmission;Unadjusted City Mpg For Fuel Type1;Unadjusted City Mpg For Fuel Type2;Unadjusted Highway Mpg For Fuel Type1;Unadjusted Highway Mpg For Fuel Type2;Vehicle Size Class;Year;You Save/Spend;Guzzler;Transmission descriptor;T Charger;S Charger;ATV Type;Fuel Type2;Epa Range For Fuel Type2;Electric motor;MFR Code;c240Dscr;charge240b;C240B Dscr;Created On;Modified On;Start-Stop;PHEV City;PHEV Highway;PHEV Combined;baseModel
Toyota;Corolla Hybrid;5.721346153846154;0.0;0.0;0.0;53;53.0;0;0.0;0.0;0.0;0.0;170;-1;0.0;170.0;52;52.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;4;Hybrid;9;1050;0;Regular;Regular Gasoline;9;;52;52.0;0;0.0;0.0;0.0;0.0;0;0;44073;0;13;Y;false;0;89;0;0.0;0.0;0.0;0.0;Automatic (variable gear ratios);78.1;0.0;76.2;0.0;Compact Cars;2022;4250;;;;;Hybrid;;;207V Li-Ion;TYX;;0.0;;2021-06-24;2021-10-26;Y;0;0;0;Corolla
Toyota;4Runner 4WD;17.500588235294117;0.0;0.0;0.0;16;15.8705;0;0.0;0.0;0.0;0.0;515;-1;0.0;515.0;17;17.1178;0;0.0;0.0;0.0;0.0;6;4.0;Part-time 4-Wheel Drive;9;Part-time 4WD;3;3150;0;Regular;Regular Gasoline;3;;19;18.9368;0;0.0;0.0;0.0;0.0;0;0;45856;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (S5);19.6898;0.0;28.059;0.0;Standard Sport Utility Vehicle 4WD;2023;-6250;;;;;;;;;TYX;;0.0;;2022-08-30;2023-05-17;N;0;0;0;4Runner
Toyota;GR Supra;11.018888888888888;0.0;0.0;0.0;25;25.1996;0;0.0;0.0;0.0;0.0;322;-1;0.0;322.0;27;27.374;0;0.0;0.0;0.0;0.0;4;2.0;Rear-Wheel Drive;20;SIDI;5;2500;0;Premium;Premium Gasoline;5;;31;30.6012;0;0.0;0.0;0.0;0.0;0;0;46088;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (S8);32.5943;0.0;43.9;0.0;Two Seaters;2023;-3000;;;T;;;;;;BMX;;0.0;;2022-11-07;2023-04-11;Y;0;0;0;GR Supra
Toyota;Tacoma 2WD;17.500588235294117;0.0;0.0;0.0;15;15.1221;0;0.0;0.0;0.0;0.0;-1;-1;0.0;522.7647058823529;17;16.8175;0;0.0;0.0;0.0;0.0;6;4.0;Rear-Wheel Drive;16;;;3150;0;Regular;Regular Gasoline;;;19;19.488;0;0.0;0.0;0.0;0.0;0;0;30448;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 6-spd;18.7;0.0;26.9;0.0;Small Pickup Trucks 2WD;2011;-6250;;;;;;;;;;;0.0;;2013-01-01;2016-09-26;;0;0;0;Tacoma
Toyota;Camry;12.39625;0.0;0.0;0.0;21;21.1855;0;0.0;0.0;0.0;0.0;-1;-1;0.0;370.2916666666667;24;24.3745;0;0.0;0.0;0.0;0.0;6;3.5;Front-Wheel Drive;10;;;2250;0;Regular;Regular Gasoline;;;30;29.8699;0;0.0;0.0;0.0;0.0;0;0;31766;0;15;Y;false;0;103;0;0.0;0.0;0.0;0.0;Automatic (S6);26.9096;0.0;42.7404;0.0;Midsize Cars;2012;-1750;;;;;;;;;TYX;;0.0;;2013-01-01;2016-09-26;;0;0;0;Camry
Toyota;Tacoma 2WD;15.65842105263158;0.0;0.0;0.0;17;17.1413;0;0.0;0.0;0.0;0.0;-1;-1;0.0;467.7368421052632;19;18.8103;0;0.0;0.0;0.0;0.0;6;4.0;Rear-Wheel Drive;49;;;2850;0;Regular;Regular Gasoline;;;21;21.3513;0;0.0;0.0;0.0;0.0;0;0;31846;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 5-spd;21.3853;0.0;29.6601;0.0;Small Pickup Trucks 2WD;2012;-4750;;;;;;;;;TYX;;0.0;;2013-01-01;2016-09-26;;0;0;0;Tacoma
Toyota;Sienna 2WD;14.167142857142858;0.0;0.0;0.0;19;19.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;423.1904761904762;21;20.9311;0;0.0;0.0;0.0;0.0;4;2.7;Front-Wheel Drive;34;;;2550;0;Regular;Regular Gasoline;;;24;23.9;0;0.0;0.0;0.0;0.0;0;0;31897;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (S6);25.2;0.0;37.0;0.0;Minivan - 2WD;2012;-3250;;;;;;;;;TYX;;0.0;;2013-01-01;2016-09-26;;0;0;0;Sienna
Toyota;Tacoma 2WD;16.528333333333336;0.0;0.0;0.0;16;16.2544;0;0.0;0.0;0.0;0.0;489;-1;0.0;489.0;18;18.0409;0;0.0;0.0;0.0;0.0;6;4.0;Rear-Wheel Drive;46;;4;3000;0;Regular;Regular Gasoline;4;;21;20.8405;0;0.0;0.0;0.0;0.0;0;0;33114;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 6-spd;20.2;0.0;28.9;0.0;Small Pickup Trucks 2WD;2013;-5500;;;;;;;;;TYX;;0.0;;2013-01-01;2016-09-26;Y;0;0;0;Tacoma
Toyota;Sequoia 4WD FFV;19.834;6.387;0.0;0.0;13;12.7783;9;9.1185;0.0;0.0;0.0;609;584;584.0;609.0;15;14.5331;10;10.4108;0.0;0.0;0.0;8;5.7;Part-time 4-Wheel Drive;59;FFV;2;3600;4450;Gasoline or E85;Regular Gasoline;2;3;17;17.4644;13;12.592;0.0;0.0;0.0;0;0;33264;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (S6);15.6418;11.1619;23.9419;17.2624;Standard Sport Utility Vehicle 4WD;2013;-8500;;;;;FFV;E85;264;;TYX;;0.0;;2013-01-01;2016-09-26;N;0;0;0;Sequoia
Toyota;Avalon;11.900400000000001;0.0;0.0;0.0;21;21.3224;0;0.0;0.0;0.0;0.0;361;-1;0.0;361.0;25;24.5611;0;0.0;0.0;0.0;0.0;6;3.5;Front-Wheel Drive;87;;6;2150;0;Regular;Regular Gasoline;6;;30;30.1602;0;0.0;0.0;0.0;0.0;0;0;33376;0;16;N;false;0;104;0;0.0;0.0;0.0;0.0;Automatic (S6);27.1;0.0;43.2;0.0;Midsize Cars;2013;-1250;;;;;;;;;TYX;;0.0;;2013-01-01;2016-09-26;N;0;0;0;Avalon
Toyota;Truck 2WD;14.167142857142858;0.0;0.0;0.0;19;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;423.1904761904762;21;0.0;0;0.0;0.0;0.0;0.0;4;2.4;Rear-Wheel Drive;57085;FFS 2 barrel carb;;2550;0;Regular;Regular Gasoline;;;23;0.0;0;0.0;0.0;0.0;0.0;0;0;3644;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;24.0;0.0;32.0513;0.0;Small Pickup Trucks;1987;-3250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Truck/T100
Toyota;Tundra 2WD;17.500588235294117;0.0;0.0;0.0;15;14.8943;0;0.0;0.0;0.0;0.0;536;-1;0.0;536.0;17;16.5486;0;0.0;0.0;0.0;0.0;8;4.6;Rear-Wheel Drive;102;;3;3150;0;Regular;Regular Gasoline;3;;19;19.1479;0;0.0;0.0;0.0;0.0;0;0;36809;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (S6);18.4;0.0;26.4;0.0;Standard Pickup Trucks 2WD;2016;-6250;;;;;;;;;TYX;;0.0;;2015-08-12;2016-09-26;N;0;0;0;Tundra
Toyota;Tundra 4WD FFV;19.834;5.806363636363637;0.0;0.0;13;13.2137;9;9.4618;0.0;0.0;0.0;606;594;594.0;606.0;15;14.9186;11;10.6358;0.0;0.0;0.0;8;5.7;Part-time 4-Wheel Drive;99;FFV;2;3600;4050;Gasoline or E85;Regular Gasoline;2;2;17;17.0;12;12.537;0.0;0.0;0.0;0;0;36810;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (S6);16.2052;11.6039;24.3013;17.2013;Standard Pickup Trucks 4WD;2016;-8500;;;;;FFV;E85;290/418;;TYX;;0.0;;2015-08-12;2016-09-26;N;0;0;0;Tundra
Toyota;Sequoia 4WD;21.250714285714285;0.0;0.0;0.0;13;12.6457;0;0.0;0.0;0.0;0.0;614;-1;0.0;614.0;14;14.3848;0;0.0;0.0;0.0;0.0;8;5.7;Part-time 4-Wheel Drive;19;;2;3850;0;Regular;Regular Gasoline;2;;17;17.2912;0;0.0;0.0;0.0;0.0;0;0;36816;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (S6);15.4706;0.0;23.6906;0.0;Standard Sport Utility Vehicle 4WD;2016;-9750;;;;;;;;;TYX;;0.0;;2015-08-12;2016-09-26;N;0;0;0;Sequoia
Toyota;Tacoma 2WD;14.167142857142858;0.0;0.0;0.0;19;18.7066;0;0.0;0.0;0.0;0.0;431;-1;0.0;431.0;21;20.6108;0;0.0;0.0;0.0;0.0;6;3.5;Rear-Wheel Drive;147;SIDI & PFI;5;2550;0;Regular;Regular Gasoline;5;;24;23.5395;0;0.0;0.0;0.0;0.0;0;0;36919;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (S6);23.5;0.0;32.9466;0.0;Small Pickup Trucks 2WD;2016;-3250;;;;;;;;;TYX;;0.0;;2015-09-09;2016-09-26;N;0;0;0;Tacoma
Toyota;Highlander 2WD;13.52318181818182;0.0;0.0;0.0;20;20.0948;0;0.0;0.0;0.0;0.0;398;-1;0.0;398.0;22;21.968;0;0.0;0.0;0.0;0.0;4;2.7;Front-Wheel Drive;83;;5;2450;0;Regular;Regular Gasoline;5;;25;24.7926;0;0.0;0.0;0.0;0.0;0;0;37123;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (S6);25.4;0.0;38.4;0.0;Small Sport Utility Vehicle 2WD;2016;-2750;;;;;;;;;TYX;;0.0;;2015-11-12;2016-09-26;N;0;0;0;Highlander
Toyota;T100 2WD;13.52318181818182;0.0;0.0;0.0;20;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;403.95454545454544;22;0.0;0;0.0;0.0;0.0;0.0;4;2.4;Rear-Wheel Drive;57013;FFS;;2450;0;Regular;Regular Gasoline;;;26;0.0;0;0.0;0.0;0.0;0.0;0;0;10320;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;25.0;0.0;35.8974;0.0;Standard Pickup Trucks;1993;-2750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Truck/T100
Toyota;Truck 4WD/T100 4WD;22.885384615384616;0.0;0.0;0.0;12;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;683.6153846153846;13;0.0;0;0.0;0.0;0.0;0.0;6;3.0;4-Wheel or All-Wheel Drive;57014;FFS;;4150;0;Regular;Regular Gasoline;;;16;0.0;0;0.0;0.0;0.0;0.0;0;0;10409;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;14.4444;0.0;21.7949;0.0;Standard Pickup Trucks;1993;-11250;;2MODE 2LKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Truck/T100
Toyota;Previa;17.500588235294117;0.0;0.0;0.0;15;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;522.7647058823529;17;0.0;0;0.0;0.0;0.0;0.0;4;2.4;Rear-Wheel Drive;57012;FFS;;3150;0;Regular;Regular Gasoline;;;20;0.0;0;0.0;0.0;0.0;0.0;0;0;10479;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;19.0;0.0;28.0;0.0;Vans;1993;-6250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Previa
Toyota;MR2;13.52318181818182;0.0;0.0;0.0;19;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;403.95454545454544;22;0.0;0;0.0;0.0;0.0;0.0;4;2.2;Rear-Wheel Drive;57015;FFS;;2450;0;Regular;Regular Gasoline;;;26;0.0;0;0.0;0.0;0.0;0.0;0;0;10652;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;24.0;0.0;37.0;0.0;Two Seaters;1994;-2750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;MR2
Toyota;Paseo;11.900400000000001;0.0;0.0;0.0;23;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;355.48;25;0.0;0;0.0;0.0;0.0;0.0;4;1.5;Front-Wheel Drive;57002;FFS;;2150;0;Regular;Regular Gasoline;;;29;0.0;0;0.0;0.0;0.0;0.0;0;0;10670;8;0;N;false;77;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;29.0;0.0;41.0;0.0;Minicompact Cars;1994;-1250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Paseo
Toyota;Supra;16.528333333333336;0.0;0.0;0.0;15;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;493.72222222222223;18;0.0;0;0.0;0.0;0.0;0.0;6;3.0;Rear-Wheel Drive;57009;FFS,TRBO;;3750;0;Premium;Premium Gasoline;;;22;0.0;0;0.0;0.0;0.0;0.0;10;69;10675;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 6-spd;19.0;0.0;30.0;0.0;Minicompact Cars;1994;-9250;;;T;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Supra
Toyota;Corolla;11.442692307692308;0.0;0.0;0.0;23;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;341.8076923076923;26;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57003;FFS;;2050;0;Regular;Regular Gasoline;;;31;0.0;0;0.0;0.0;0.0;0.0;0;0;10975;0;13;Y;false;0;89;0;0.0;0.0;0.0;0.0;Manual 5-spd;30.0;0.0;43.0;0.0;Compact Cars;1994;-750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;T100 4WD;19.834;0.0;0.0;0.0;14;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;592.4666666666667;15;0.0;0;0.0;0.0;0.0;0.0;6;3.0;4-Wheel or All-Wheel Drive;57013;FFS;;3600;0;Regular;Regular Gasoline;;;17;0.0;0;0.0;0.0;0.0;0.0;0;0;11363;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;16.6667;0.0;23.0;0.0;Standard Pickup Trucks;1994;-8500;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Truck/T100
Toyota;Land Cruiser Wagon 4WD;27.04636363636364;0.0;0.0;0.0;10;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;807.9090909090909;11;0.0;0;0.0;0.0;0.0;0.0;6;4.2;4-Wheel or All-Wheel Drive;57090;;;4900;0;Regular;Regular Gasoline;;;12;0.0;0;0.0;0.0;0.0;0.0;0;0;1152;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Manual 4-spd;12.0;0.0;16.6667;0.0;Special Purpose Vehicles;1985;-15000;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Land Cruiser
Toyota;4Runner 4WD;14.167142857142858;0.0;0.0;0.0;19;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;423.1904761904762;21;0.0;0;0.0;0.0;0.0;0.0;4;2.4;4-Wheel or All-Wheel Drive;57082;FFS;;2550;0;Regular;Regular Gasoline;;;23;0.0;0;0.0;0.0;0.0;0.0;0;0;1154;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;24.0;0.0;32.0;0.0;Special Purpose Vehicles;1985;-3250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;4Runner
Toyota;T100 2WD;15.65842105263158;0.0;0.0;0.0;18;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;467.7368421052632;19;0.0;0;0.0;0.0;0.0;0.0;4;2.7;Rear-Wheel Drive;57019;FFS;;2850;0;Regular;Regular Gasoline;;;22;0.0;0;0.0;0.0;0.0;0.0;0;0;12233;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;22.0;0.0;30.0;0.0;Standard Pickup Trucks;1995;-4750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Truck/T100
Toyota;Camry Wagon;14.167142857142858;0.0;0.0;0.0;18;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;423.1904761904762;21;0.0;0;0.0;0.0;0.0;0.0;4;2.2;Front-Wheel Drive;57004;FFS;;2550;0;Regular;Regular Gasoline;;;25;0.0;0;0.0;0.0;0.0;0.0;0;0;12940;0;40;Y;false;0;100;0;0.0;0.0;0.0;0.0;Automatic 4-spd;23.0;0.0;35.0;0.0;Midsize-Large Station Wagons;1996;-3250;;2MODE 2LKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Camry
Toyota;Tacoma 2WD;14.167142857142858;0.0;0.0;0.0;19;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;423.1904761904762;21;0.0;0;0.0;0.0;0.0;0.0;4;2.4;Rear-Wheel Drive;57011;FFS;;2550;0;Regular;Regular Gasoline;;;23;0.0;0;0.0;0.0;0.0;0.0;0;0;12963;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;24.0;0.0;32.0;0.0;Small Pickup Trucks;1996;-3250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Tacoma
Toyota;Tacoma 4WD;18.594375;0.0;0.0;0.0;15;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;555.4375;16;0.0;0;0.0;0.0;0.0;0.0;6;3.4;4-Wheel or All-Wheel Drive;57013;FFS;;3350;0;Regular;Regular Gasoline;;;17;0.0;0;0.0;0.0;0.0;0.0;0;0;13079;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;19.0;0.0;24.0;0.0;Standard Pickup Trucks;1996;-7250;;2MODE 2LKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Tacoma
Toyota;Paseo;10.25896551724138;0.0;0.0;0.0;26;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;306.44827586206895;29;0.0;0;0.0;0.0;0.0;0.0;4;1.5;Front-Wheel Drive;57007;FFS;;1850;0;Regular;Regular Gasoline;;;34;0.0;0;0.0;0.0;0.0;0.0;0;0;13299;8;0;Y;false;74;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;34.0;0.0;48.0;0.0;Minicompact Cars;1997;250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Paseo
Toyota;T100 2WD;15.65842105263158;0.0;0.0;0.0;17;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;467.7368421052632;19;0.0;0;0.0;0.0;0.0;0.0;4;2.7;Rear-Wheel Drive;57013;FFS;;2850;0;Regular;Regular Gasoline;;;21;0.0;0;0.0;0.0;0.0;0.0;0;0;13757;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;21.1111;0.0;29.0;0.0;Standard Pickup Trucks;1997;-4750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Truck/T100
Toyota;RAV4 2WD;12.935217391304349;0.0;0.0;0.0;21;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;386.39130434782606;23;0.0;0;0.0;0.0;0.0;0.0;4;2.0;Front-Wheel Drive;57010;FFS;;2350;0;Regular;Regular Gasoline;;;26;0.0;0;0.0;0.0;0.0;0.0;0;0;13915;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;26.6667;0.0;36.0;0.0;Special Purpose Vehicles;1997;-2250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;RAV4
Toyota;4Runner 2WD;16.528333333333336;0.0;0.0;0.0;17;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;493.72222222222223;18;0.0;0;0.0;0.0;0.0;0.0;4;2.7;Rear-Wheel Drive;57013;FFS;;3000;0;Regular;Regular Gasoline;;;22;0.0;0;0.0;0.0;0.0;0.0;0;0;13917;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;21.0;0.0;30.0;0.0;Special Purpose Vehicles;1997;-5500;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;4Runner
Toyota;Celica Convertible;13.52318181818182;0.0;0.0;0.0;19;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;403.95454545454544;22;0.0;0;0.0;0.0;0.0;0.0;4;2.2;Front-Wheel Drive;0;;;2450;0;Regular;Regular Gasoline;;;26;0.0;0;0.0;0.0;0.0;0.0;0;0;14030;7;0;N;false;67;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;24.342;0.0;35.6032;0.0;Minicompact Cars;1998;-2750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Celica
Toyota;RAV4 2WD;12.935217391304349;0.0;0.0;0.0;21;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;386.39130434782606;23;0.0;0;0.0;0.0;0.0;0.0;4;2.0;Front-Wheel Drive;0;;;2350;0;Regular;Regular Gasoline;;;26;0.0;0;0.0;0.0;0.0;0.0;0;0;14700;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;26.3054;0.0;36.781;0.0;Special Purpose Vehicle 2WD;1998;-2250;;2MODE CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;RAV4
Toyota;4Runner 4WD;16.528333333333336;0.0;0.0;0.0;17;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;493.72222222222223;18;0.0;0;0.0;0.0;0.0;0.0;4;2.7;4-Wheel or All-Wheel Drive;0;;;3000;0;Regular;Regular Gasoline;;;20;0.0;0;0.0;0.0;0.0;0.0;0;0;14781;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;20.6699;0.0;27.7348;0.0;Special Purpose Vehicle 4WD;1998;-5500;;2MODE CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;4Runner
Toyota;Truck 2WD;14.167142857142858;0.0;0.0;0.0;19;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;423.1904761904762;21;0.0;0;0.0;0.0;0.0;0.0;4;2.4;Rear-Wheel Drive;57086;FFS CA model;;2550;0;Regular;Regular Gasoline;;;24;0.0;0;0.0;0.0;0.0;0.0;0;0;1500;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;24.0;0.0;33.0;0.0;Small Pickup Trucks;1985;-3250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Truck/T100
Toyota;Tacoma 2WD;16.528333333333336;0.0;0.0;0.0;17;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;493.72222222222223;18;0.0;0;0.0;0.0;0.0;0.0;6;3.4;Rear-Wheel Drive;0;;;3000;0;Regular;Regular Gasoline;;;21;0.0;0;0.0;0.0;0.0;0.0;0;0;15320;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;20.7169;0.0;29.7317;0.0;Standard Pickup Trucks 2WD;1999;-5500;;2MODE CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Tacoma
Toyota;4Runner 4WD;18.594375;0.0;0.0;0.0;15;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;555.4375;16;0.0;0;0.0;0.0;0.0;0.0;6;3.4;4-Wheel or All-Wheel Drive;0;;;3350;0;Regular;Regular Gasoline;;;18;0.0;0;0.0;0.0;0.0;0.0;0;0;15583;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;18.6;0.0;24.9359;0.0;Sport Utility Vehicle - 4WD;1999;-7250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;4Runner
Toyota;Tacoma 2WD;14.167142857142858;0.0;0.0;0.0;19;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;423.1904761904762;21;0.0;0;0.0;0.0;0.0;0.0;4;2.4;Rear-Wheel Drive;0;;;2550;0;Regular;Regular Gasoline;;;23;0.0;0;0.0;0.0;0.0;0.0;0;0;16990;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;24.3047;0.0;32.5951;0.0;Standard Pickup Trucks 2WD;2001;-3250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Tacoma
Toyota;Tacoma 2WD;16.528333333333336;0.0;0.0;0.0;16;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;493.72222222222223;18;0.0;0;0.0;0.0;0.0;0.0;6;3.4;Rear-Wheel Drive;0;;;3000;0;Regular;Regular Gasoline;;;20;0.0;0;0.0;0.0;0.0;0.0;0;0;16993;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;20.0;0.0;28.0;0.0;Standard Pickup Trucks 2WD;2001;-5500;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Tacoma
Toyota;4Runner 4WD;18.594375;0.0;0.0;0.0;15;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;555.4375;16;0.0;0;0.0;0.0;0.0;0.0;6;3.4;4-Wheel or All-Wheel Drive;0;;;3350;0;Regular;Regular Gasoline;;;18;0.0;0;0.0;0.0;0.0;0.0;0;0;17290;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Automatic 4-spd;18.1754;0.0;24.304;0.0;Sport Utility Vehicle - 4WD;2001;-7250;;2MODE CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;4Runner
